NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
DNA-TEMPLATED TRANSCRIPTION ELONGATION%GOBP%GO:0006354	DNA-TEMPLATED TRANSCRIPTION ELONGATION%GOBP%GO:0006354		38	0.4744125	1.5919743	0.006666667	0.042035528	1.0	3942	tags=42%, list=26%, signal=57%	
FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME%R-HSA-167152.5	FORMATION OF HIV ELONGATION COMPLEX IN THE ABSENCE OF HIV TAT%REACTOME%R-HSA-167152.5		45	0.45539916	1.5917602	0.0062240665	0.0420686	1.0	4505	tags=42%, list=30%, signal=60%	
SELENIUM METABOLISM AND SELENOPROTEINS%WIKIPATHWAYS_20250810%WP28%HOMO SAPIENS	SELENIUM METABOLISM AND SELENOPROTEINS%WIKIPATHWAYS_20250810%WP28%HOMO SAPIENS		34	0.4847831	1.5917126	0.00625	0.04203685	1.0	3406	tags=47%, list=23%, signal=61%	
METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20250810%WP5220%HOMO SAPIENS	METABOLIC REPROGRAMMING IN PANCREATIC CANCER%WIKIPATHWAYS_20250810%WP5220%HOMO SAPIENS		27	0.515697	1.5912412	0.010204081	0.04216772	1.0	5279	tags=70%, list=35%, signal=108%	
SNRNA METABOLIC PROCESS%GOBP%GO:0016073	SNRNA METABOLIC PROCESS%GOBP%GO:0016073		54	0.44350126	1.5898322	0.016393442	0.04265031	1.0	5023	tags=63%, list=33%, signal=94%	
FLUOROPYRIMIDINE ACTIVITY%WIKIPATHWAYS_20250810%WP1601%HOMO SAPIENS	FLUOROPYRIMIDINE ACTIVITY%WIKIPATHWAYS_20250810%WP1601%HOMO SAPIENS		23	0.5445378	1.5895275	0.02004008	0.04269837	1.0	3147	tags=61%, list=21%, signal=77%	
NEDDYLATION%REACTOME DATABASE ID RELEASE 93%8951664	NEDDYLATION%REACTOME DATABASE ID RELEASE 93%8951664		223	0.35165897	1.5887371	0.0	0.042942856	1.0	3844	tags=35%, list=25%, signal=46%	
PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000117	PYRUVATE DEHYDROGENASE COMPLEX DEFICIENCY%PATHWHIZ%PW000117		20	0.55763686	1.5875962	0.024640657	0.04330772	1.0	3320	tags=50%, list=22%, signal=64%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599	ESTABLISHMENT OF PROTEIN LOCALIZATION TO ENDOPLASMIC RETICULUM%GOBP%GO:0072599		32	0.48828846	1.5875115	0.020283977	0.043291554	1.0	3033	tags=44%, list=20%, signal=55%	
POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0000271	POLYSACCHARIDE BIOSYNTHETIC PROCESS%GOBP%GO:0000271		17	0.5756941	1.5871178	0.025	0.043375093	1.0	4034	tags=59%, list=27%, signal=80%	
PID_CMYB_PATHWAY%MSIGDB_C2%PID_CMYB_PATHWAY	PID_CMYB_PATHWAY%MSIGDB_C2%PID_CMYB_PATHWAY		54	0.44154748	1.5868181	0.0042283298	0.043430842	1.0	2295	tags=30%, list=15%, signal=35%	
PYRIMIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072527	PYRIMIDINE-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0072527		54	0.43564034	1.5864667	0.0	0.04350851	1.0	3931	tags=46%, list=26%, signal=62%	
TRANSLESION SYNTHESIS%GOBP%GO:0019985	TRANSLESION SYNTHESIS%GOBP%GO:0019985		25	0.52356905	1.5863788	0.019438446	0.04350097	1.0	1750	tags=36%, list=12%, signal=41%	
RESCUE OF STALLED RIBOSOME%GOBP%GO:0072344	RESCUE OF STALLED RIBOSOME%GOBP%GO:0072344		28	0.5093722	1.5861992	0.021786492	0.043515414	1.0	2382	tags=29%, list=16%, signal=34%	
METABOLISM OF FOLATE AND PTERINES%REACTOME%R-HSA-196757.8	METABOLISM OF FOLATE AND PTERINES%REACTOME%R-HSA-196757.8		15	0.5967411	1.5860443	0.017094018	0.04351879	1.0	3067	tags=47%, list=20%, signal=59%	
FATTY ACID BIOSYNTHESIS%WIKIPATHWAYS_20250810%WP357%HOMO SAPIENS	FATTY ACID BIOSYNTHESIS%WIKIPATHWAYS_20250810%WP357%HOMO SAPIENS		16	0.58708507	1.5848495	0.02631579	0.043921895	1.0	4541	tags=56%, list=30%, signal=80%	
ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145	ANAPHASE-PROMOTING COMPLEX-DEPENDENT CATABOLIC PROCESS%GOBP%GO:0031145		20	0.55324477	1.5838139	0.031496063	0.044268925	1.0	4722	tags=60%, list=31%, signal=87%	
NORC NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 93%427413	NORC NEGATIVELY REGULATES RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 93%427413		43	0.45256108	1.5830661	0.006122449	0.04446624	1.0	4775	tags=51%, list=32%, signal=75%	
NUCLEAR RNA DECAY%REACTOME%R-HSA-9930044.1	NUCLEAR RNA DECAY%REACTOME%R-HSA-9930044.1		33	0.48367	1.5822666	0.008080808	0.044701185	1.0	4460	tags=58%, list=30%, signal=82%	
PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY	PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY		23	0.53108275	1.5810746	0.021367522	0.045096807	1.0	3537	tags=52%, list=23%, signal=68%	
REGULATION OF CELLULAR RESPONSE TO STRESS%GOBP%GO:0080135	REGULATION OF CELLULAR RESPONSE TO STRESS%GOBP%GO:0080135		416	0.33073413	1.5805973	0.0	0.0452056	1.0	3417	tags=34%, list=23%, signal=43%	
COMPLEMENT ACTIVATION%GOBP%GO:0006956	COMPLEMENT ACTIVATION%GOBP%GO:0006956		20	0.5408146	1.5793873	0.018072288	0.04560211	1.0	2106	tags=25%, list=14%, signal=29%	
EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250810%WP410%HOMO SAPIENS	EXERCISE INDUCED CIRCADIAN REGULATION%WIKIPATHWAYS_20250810%WP410%HOMO SAPIENS		29	0.50357485	1.5793095	0.02366864	0.045580395	1.0	2410	tags=28%, list=16%, signal=33%	
PID_ERA_GENOMIC_PATHWAY%MSIGDB_C2%PID_ERA_GENOMIC_PATHWAY	PID_ERA_GENOMIC_PATHWAY%MSIGDB_C2%PID_ERA_GENOMIC_PATHWAY		43	0.46263853	1.5782579	0.021786492	0.04593123	1.0	3854	tags=53%, list=26%, signal=72%	
POSITIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045911	POSITIVE REGULATION OF DNA RECOMBINATION%GOBP%GO:0045911		55	0.43494543	1.5782354	0.008213553	0.045889653	1.0	2785	tags=27%, list=18%, signal=33%	
INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20250810%WP1971%HOMO SAPIENS	INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20250810%WP1971%HOMO SAPIENS		36	0.47813773	1.5779704	0.018181818	0.045933187	1.0	3265	tags=50%, list=22%, signal=64%	
INFECTION WITH MYCOBACTERIUM TUBERCULOSIS%REACTOME DATABASE ID RELEASE 93%9635486	INFECTION WITH MYCOBACTERIUM TUBERCULOSIS%REACTOME DATABASE ID RELEASE 93%9635486		25	0.5106189	1.5776979	0.024242423	0.04598196	1.0	2676	tags=44%, list=18%, signal=53%	
FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS	FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%FOXA2 AND FOXA3 TRANSCRIPTION FACTOR NETWORKS		33	0.48066652	1.5774021	0.012875536	0.04604914	1.0	1629	tags=33%, list=11%, signal=37%	
REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521	REGULATION OF MACROPHAGE MIGRATION%GOBP%GO:1905521		23	0.5240863	1.5772192	0.020746889	0.046056494	1.0	3252	tags=35%, list=22%, signal=44%	
RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:0034976	RESPONSE TO ENDOPLASMIC RETICULUM STRESS%GOBP%GO:0034976		195	0.3594238	1.5752221	0.0	0.046697117	1.0	3620	tags=37%, list=24%, signal=48%	
NUCLEAR EXPORT%GOBP%GO:0051168	NUCLEAR EXPORT%GOBP%GO:0051168		108	0.3826816	1.5743418	0.0041753654	0.046981983	1.0	4202	tags=45%, list=28%, signal=62%	
